Point,Date,Year,Y,X,GREG,WHIB,SWH,SDH,GBHE,GLIB,ROSP,WOST,Veg1,Veg2,Veg3,3 White Total,All Bird Total,Stage
1617,2018-12-26,2019,26.756343,-80.730002,8,10,23,6,0,5,0,0,Open Water,Mud,,41,52,12.75
1618,2018-12-26,2019,26.738003,-80.721293,0,85,15,0,1,0,0,0,Herbaceous,,,100,101,12.75
1619,2018-12-26,2019,26.78441,-80.949323,140,400,400,25,0,50,1,0,Open Water,Herbaceous,,940,1016,12.75
1620,2018-12-26,2019,26.7812,-80.932906,22,10,55,0,0,2,0,0,Open Water,Lily,,87,89,12.75
1621,2018-12-26,2019,26.879536,-81.021889,13,65,25,10,1,75,3,0,Open Water,,,103,192,12.75
1622,2018-12-26,2019,26.897107,-81.006327,65,0,480,0,0,300,8,25,Open Water,Lily,,545,878,12.75
1623,2018-12-26,2019,26.90613,-81.003932,65,1,1,0,7,0,2,0,Open Water,Lily,Cattail,67,76,12.75
1624,2018-12-26,2019,26.89833,-81.019605,35,145,220,0,0,460,33,0,Open Water,,,400,893,12.75
1625,2018-12-26,2019,26.908124,-81.021769,52,0,0,0,1,0,8,0,Open Water,,,52,61,12.75
1626,2018-12-26,2019,26.914975,-81.024689,380,70,90,0,0,60,175,0,Open Water,,,540,775,12.75
1627,2018-12-26,2019,26.917632,-81.014459,860,5,45,0,35,0,0,0,Cattail,Open Water,,910,945,12.75
1628,2018-12-26,2019,26.912036,-81.037113,85,20,20,0,0,15,4,35,Airboat Trail,Cattail,,125,179,12.75
1629,2018-12-26,2019,27.080627,-80.891511,55,110,400,0,0,20,9,0,Open Water,Lily,,565,594,12.75
1630,2019-01-10,2019,27.084965,-80.891767,60,0,55,0,0,75,30,8,Open Water,Cattail,,115,228,12.52
1631,2019-01-10,2019,27.077942,-80.89598,55,125,200,0,0,0,7,25,Open Water,Cattail,,380,412,12.52
1632,2019-01-10,2019,26.73521,-80.714301,0,70,55,0,0,0,0,0,,,,125,125,12.52
1633,2019-01-10,2019,26.785017,-80.945926,65,95,325,40,0,125,2,0,Open Water,Willow,Cattail,485,652,12.52
1634,2019-01-10,2019,26.782133,-80.942918,15,190,95,0,10,0,0,0,Willow,Open Water,,300,310,12.52
1635,2019-01-10,2019,26.791058,-80.949399,19,105,155,12,0,0,3,0,Willow,Open Water,,279,294,12.52
1636,2019-01-10,2019,26.796313,-80.952661,32,65,230,0,1,0,2,0,Willow,Open Water,Cattail,327,330,12.52
1637,2019-01-10,2019,26.807056,-80.948532,0,140,200,15,0,0,1,10,Open Water,Willow,,340,366,12.52
1638,2019-01-10,2019,26.803896,-80.948424,45,390,80,0,1,0,1,0,Willow,Cattail,Open Water,515,517,12.52
1639,2019-01-10,2019,26.81752,-80.987655,54,130,230,10,4,0,9,0,Cattail,Open Water,,414,437,12.52
1640,2019-01-10,2019,26.822562,-80.998573,75,280,175,45,0,35,0,25,Cattail,Open Water,Lily,530,635,12.52
1641,2019-01-10,2019,26.838023,-81.024465,25,360,0,22,1,120,45,0,Open Water,Torpedo Grass,Cattail,385,573,12.52
1642,2019-01-10,2019,26.883409,-81.019979,6,130,0,10,2,25,0,0,Cattail,Lily,Open Water,136,173,12.52
1643,2019-01-10,2019,26.900245,-81.018441,175,125,115,0,0,620,55,0,Open Water,Cattail Treated,,415,1090,12.52
1644,2019-01-10,2019,26.898534,-81.001508,25,0,55,0,15,65,0,0,Open Water,Cattail Treated,Lily,80,160,12.52
1645,2019-01-10,2019,26.910052,-81.015293,215,135,295,0,0,380,0,0,Open Water,Cattail Treated,Willow,645,1025,12.52
1646,2019-01-10,2019,26.917953,-81.016371,210,0,0,0,0,0,0,0,Open Water,,,210,210,12.52
1647,2019-01-10,2019,26.928874,-81.02511,305,160,0,0,0,0,3,0,Cattail,Open Water,Willow,465,468,12.52
1648,2019-01-10,2019,26.927797,-81.030577,2,0,65,7,0,140,0,0,Lily,Open Water,,67,214,12.52
1649,2019-01-10,2019,26.931376,-81.032613,295,0,0,0,35,5,0,0,Open Water,Lily,,295,335,12.52
1650,2019-01-10,2019,26.932417,-81.036839,95,170,130,0,0,240,0,0,Lily,Open Water,Smartweed,395,635,12.52
1651,2019-01-10,2019,26.925275,-81.041336,260,1360,320,35,0,620,120,15,Airboat Trail,Cattail,,1940,2730,12.52
1652,2019-01-10,2019,26.99171,-81.051084,45,390,110,0,0,160,3,0,Smartweed,Open Water,,545,708,12.52
1653,2019-01-10,2019,26.992259,-81.045011,15,0,70,15,9,90,0,6,Open Water,Lily,Willow,85,205,12.52
1654,2019-01-10,2019,27.001606,-80.994947,11,100,12,0,0,25,0,0,Cattail,Airboat Trail,,123,148,12.52
1655,2019-01-10,2019,27.052313,-80.916533,5,175,65,24,1,45,1,0,Lily,Bulrush,Open Water,245,316,12.52
1656,2019-01-10,2019,27.073295,-80.903353,85,105,310,0,0,115,40,0,Open Water,Lily,,500,655,12.52
1657,2019-01-10,2019,27.082949,-80.891195,245,195,160,0,5,240,95,35,Airboat Trail,Cattail,,600,975,12.52
1658,2019-01-22,2019,26.736122,-80.714388,1,310,0,0,0,0,0,0,Herbaceous,,,311,311,12.26
1659,2019-01-22,2019,26.763648,-80.897533,3,80,11,0,1,0,0,0,Herbaceous,Open Water,,94,95,12.26
1660,2019-01-22,2019,26.763203,-80.911993,115,40,195,0,0,35,1,0,Herbaceous,Open Water,,350,386,12.26
1661,2019-01-22,2019,26.784858,-80.946924,12,10,115,3,1,0,0,0,Open Water,,,137,141,12.26
1662,2019-01-22,2019,26.82307,-80.999158,135,170,105,15,1,40,42,23,Open Water,Lily,Cattail,410,531,12.26
1663,2019-01-22,2019,26.834339,-81.026068,9,150,5,0,1,0,0,0,Open Water,Torpedo Grass,Spikerush,164,165,12.26
1664,2019-01-22,2019,26.848101,-81.049747,45,85,0,0,0,0,0,0,Torpedo Grass,Airboat Trail,,130,130,12.26
1665,2019-01-22,2019,26.869781,-81.065935,35,255,15,4,0,0,1,0,Lily,Open Water,,305,310,12.26
1666,2019-01-22,2019,26.889882,-80.989879,9,75,0,2,2,6,0,4,Open Water,Herbaceous,,84,98,12.26
1667,2019-01-22,2019,26.894956,-80.989335,16,260,10,35,1,0,7,25,Open Water,Cattail,,286,354,12.26
1668,2019-01-22,2019,26.893838,-80.994565,75,145,95,0,3,105,0,7,Open Water,Cattail,,315,430,12.26
1669,2019-01-22,2019,26.889121,-81.021288,90,470,35,0,2,85,0,10,Open Water,Cattail,Lily,595,692,12.26
1670,2019-01-22,2019,26.896138,-81.014899,75,95,255,40,5,540,51,0,Open Water,Lily,Cattail,425,1061,12.26
1671,2019-01-22,2019,26.90257,-81.001052,90,25,155,15,8,420,4,0,Open Water,Lily,,270,717,12.26
1672,2019-01-22,2019,26.907785,-81.005467,35,115,50,30,5,320,1,0,Open Water,Lily,,200,556,12.26
1673,2019-01-22,2019,26.902042,-81.024785,35,25,135,25,0,140,0,0,Open Water,Lily,,195,360,12.26
1674,2019-01-22,2019,26.910787,-81.035179,22,2,65,0,2,35,0,0,Airboat Trail,Cattail,,89,126,12.26
1675,2019-01-22,2019,26.909099,-81.0229,2,30,125,0,0,0,0,0,Open Water,,,157,157,12.26
1676,2019-01-22,2019,26.918734,-81.023969,260,250,25,0,0,90,24,0,Open Water,,,535,649,12.26
1677,2019-01-22,2019,26.923856,-81.028826,95,55,135,0,0,15,56,0,Open Water,Cattail,,285,356,12.26
1678,2019-01-22,2019,26.92401,-81.014759,310,2965,325,20,1,240,35,0,Cattail,Open Water,,3600,3896,12.26
1679,2019-01-22,2019,26.926638,-81.02063,430,0,10,0,15,0,0,0,Open Water,Cattail,,440,455,12.26
1680,2019-01-22,2019,26.9285,-81.031545,20,320,85,0,0,75,165,7,Open Water,Cattail,Lily,425,672,12.26
1681,2019-01-22,2019,26.932748,-81.031994,3,55,0,0,2,0,65,35,Open Water,Herbaceous,Cattail,58,160,12.26
1682,2019-01-22,2019,26.938124,-81.028468,15,125,20,14,5,55,7,0,Open Water,,,160,241,12.26
1683,2019-01-22,2019,26.928485,-81.040314,10,170,19,2,2,90,0,0,Airboat Trail,,,199,293,12.26
1684,2019-01-22,2019,26.934623,-81.063531,1,75,4,0,0,0,0,0,Open Water,Herbaceous,,80,80,12.26
1685,2019-01-22,2019,26.946339,-81.082328,23,190,30,0,2,0,1,19,Airboat Trail,Herbaceous,Lily,243,265,12.26
1686,2019-01-22,2019,26.993388,-81.041705,1,10,30,25,0,12,0,0,Open Water,Lily,,41,78,12.26
1687,2019-01-22,2019,27.069724,-80.9131,17,30,18,7,1,75,0,0,Open Water,Lily,Cattail,65,148,12.26
1688,2019-01-22,2019,27.076832,-80.895458,21,85,26,0,1,0,0,0,Open Water,Lily,Herbaceous,132,133,12.26
1689,2019-01-22,2019,27.081762,-80.893429,16,160,70,3,2,35,38,0,Open Water,Lily,Cattail,246,324,12.26
1690,2019-01-22,2019,27.079902,-80.890054,25,135,55,0,1,20,0,0,Open Water,Lily,Cattail,215,236,12.26
1691,2019-01-22,2019,27.098844,-80.862842,75,235,115,0,1,0,35,3,Open Water,Airboat Trail,Cattail,425,464,12.26
1692,2019-01-22,2019,27.088129,-80.835125,8,45,35,7,1,0,0,0,Open Water,Cattail,,88,96,12.26
1693,2019-02-26,2019,26.852763,-81.028974,35,285,0,0,0,0,1,0,Open Water,Torpedo Grass,Spikerush,320,321,12.75
1694,2019-02-26,2019,26.896838,-81.048371,4,185,0,0,0,0,0,0,Open Water,Torpedo Grass,,189,189,12.75
1695,2019-02-26,2019,26.888149,-81.039104,9,65,2,6,0,20,30,0,Open Water,Lily,Cattail,76,132,12.75
1696,2019-02-26,2019,27.052562,-81.020179,210,110,190,15,13,355,65,0,Open Water,Lily,Cattail,510,958,12.75
1697,2019-02-26,2019,27.074689,-80.932543,1,50,0,1,0,65,0,0,Open Water,Bulrush,Grasses,51,117,12.75
1698,2019-02-26,2019,26.75284,-80.90668,6,0,26,0,0,340,7,0,Open Water,Lily,Cattail,32,379,12.75
1699,2019-04-26,2019,26.75958,-80.726841,1,55,0,0,0,0,0,0,Smartweed,,,56,56,11.38
1700,2019-04-26,2019,26.750973,-80.729127,24,24,33,17,0,0,9,3,Airboat Trail,,,81,110,11.38
1701,2019-04-26,2019,26.713358,-80.738047,24,30,12,0,0,25,6,2,Open Water,Lily,Smartweed,66,99,11.38
1702,2019-04-26,2019,26.722542,-80.727004,255,175,650,10,0,0,65,25,Open Water,Bulrush,Cattail,1080,1180,11.38
1703,2019-04-26,2019,26.711077,-80.736712,65,105,135,25,0,0,0,0,Cattail,Lily,,305,330,11.38
1704,2019-04-26,2019,26.700779,-80.761516,125,375,450,55,0,55,9,23,Open Water,Herbaceous,,950,1092,11.38
1705,2019-04-26,2019,26.710233,-80.772044,16,23,13,3,0,0,0,2,Open Water,Herbaceous,,52,57,11.38
1706,2019-04-26,2019,26.710234,-80.80341,13,160,15,0,0,0,1,4,Smartweed,,,188,193,11.38
1707,2019-04-26,2019,26.70509,-80.799492,19,185,9,4,0,0,0,0,Open Water,Smartweed,Grasses,213,217,11.38
1708,2019-04-26,2019,26.785339,-80.814569,37,55,55,45,0,70,4,3,Open Water,Herbaceous,,147,269,11.38
1709,2019-04-26,2019,26.856131,-80.947602,40,75,205,25,0,20,2,6,Open Water,,,320,373,11.38
1710,2019-04-26,2019,26.893294,-81.01496,7,95,12,2,0,45,0,0,Open Water,Torpedo Grass,Lily,114,161,11.38
1711,2019-04-26,2019,26.902698,-81.002564,85,95,145,55,0,95,46,1,Open Water,Smartweed,Lily,325,522,11.38
1712,2019-04-26,2019,26.908091,-81.00038,150,12,25,0,2,410,11,0,Open Water,Lily,,187,610,11.38
1713,2019-04-26,2019,26.912309,-81.006205,6,45,0,0,3,13,0,0,Open Water,,,51,67,11.38
1714,2019-04-26,2019,26.908688,-81.019205,15,320,55,105,0,340,79,0,Open Water,,,390,914,11.38
1715,2019-04-26,2019,26.896353,-81.020358,520,850,450,160,0,460,145,0,Open Water,,,1820,2585,11.38
1716,2019-04-26,2019,26.924412,-81.022103,490,550,820,440,15,290,0,0,Open Water,Lily,,1860,2605,11.38
1717,2019-04-26,2019,26.936303,-81.026573,115,12,2,0,0,220,363,0,Open Water,,,129,712,11.38
1718,2019-04-26,2019,27.089887,-81.031952,25,40,35,12,2,40,0,0,Open Water,Lily,,100,154,11.38
1719,2019-04-26,2019,27.09285,-80.830173,5,31,8,7,0,0,0,2,Open Water,Lily,,44,53,11.38
1720,2019-04-26,2019,27.076387,-80.879694,4,0,40,6,4,0,8,0,Lily,,,44,62,11.38
1721,2019-04-26,2019,26.99079,-80.894672,85,15,290,30,0,15,16,0,Open Water,Lily,Herbaceous,390,451,11.38
1722,2019-04-26,2019,26.991537,-81.011126,375,360,1050,15,15,10,5,0,Lily,Airboat Trail,,1785,1830,11.38
1723,2019-04-26,2019,26.991836,-81.034542,60,95,30,6,0,0,0,0,Cattail Treated,,,185,191,11.38
1724,2019-04-26,2019,26.993987,-81.040436,15,0,35,40,1,0,0,0,Lily,Open Water,,50,91,11.38
1725,2019-04-26,2019,26.991149,-81.041624,150,45,160,5,0,10,0,0,Open Water,Lily,,355,370,11.38
1726,2019-04-26,2019,26.675396,-81.046025,230,35,240,0,0,95,0,0,Open Water,Lily,,505,600,11.38
1727,2019-05-03,2019,26.755092,-80.726063,27,20,45,,,,,,,,,92,92,11.17
1728,2019-05-03,2019,26.753582,-80.725449,15,5,35,,,6,11,3,,,,55,75,11.17
1729,2019-05-03,2019,26.75313,-80.722041,21,45,8,8,,,6,4,,,,74,92,11.17
1730,2019-05-03,2019,26.731897,-80.742735,680,400,1300,120,,,55,25,,,,2380,2580,11.17
1731,2019-05-03,2019,26.722178,-80.753716,6,7,46,,,,,,,,,59,59,11.17
1732,2019-05-03,2019,26.69223,-80.748294,45,15,155,10,,,,,,,,215,225,11.17
1733,2019-05-03,2019,26.707872,-80.786998,85,15,230,40,,25,65,,,,,330,460,11.17
1734,2019-05-03,2019,26.708864,-80.799875,,,,,,,85,,,,,0,85,11.17
1735,2019-05-03,2019,26.857114,-80.959276,35,20,115,,,160,,,,,,170,330,11.17
1736,2019-05-03,2019,26.854374,-80.952288,25,135,180,,,,,,,,,340,340,11.17
1737,2019-05-03,2019,26.887508,-80.970091,4,1,,,,,105,,,,,5,110,11.17
1738,2019-05-03,2019,26.888394,-81.030534,125,55,145,15,2,,12,3,,,,325,357,11.17
1739,2019-05-03,2019,26.920952,-81.022094,160,420,950,140,10,,80,,,,,1530,1760,11.17
1740,2019-05-03,2019,26.950171,-81.019096,30,17,85,15,,,1,,,,,132,148,11.17
1741,2019-05-03,2019,26.934557,-81.039567,29,15,105,5,,40,8,,,,,149,202,11.17
1742,2019-05-03,2019,26.937719,-81.051028,60,25,60,35,,10,19,,,,,145,209,11.17
1743,2019-05-03,2019,26.986081,-81.043093,29,2,60,,,,,,,,,91,91,11.17
1744,2019-05-03,2019,26.998901,-80.991825,115,17,170,,1,12,,,,,,302,315,11.17
1745,2019-05-03,2019,27.012984,-80.954045,5,3,65,1,,,21,,,,,73,95,11.17
1746,2019-05-03,2019,27.105328,-80.859414,47,5,25,,2,35,,,,,,77,114,11.17
1747,2019-05-03,2019,27.126065,-80.867387,8,15,55,2,1,12,,,,,,78,93,11.17
1748,2019-05-14,2019,26.757989,-80.70245,23,,28,,,,,,,,,51,51,11.29
1749,2019-05-14,2019,26.749315,-80.716968,145,,,,,,51,,,,,145,196,11.29
1750,2019-05-14,2019,26.739109,-80.744109,,,580,25,12,,76,,,,,580,693,11.29
1751,2019-05-14,2019,26.71869,-80.763562,13,,55,3,,,4,,,,,68,75,11.29
1752,2019-05-14,2019,26.704526,-80.768922,13,,45,,1,,20,,,,,58,79,11.29
1753,2019-05-14,2019,26.709113,-80.799646,,,,,,,65,,,,,0,65,11.29
1754,2019-05-14,2019,26.777654,-80.927105,,2,,75,,,10,,,,,2,87,11.29
1755,2019-05-14,2019,26.939493,-81.036454,40,8,45,,,,7,,,,,93,100,11.29
1756,2019-05-14,2019,26.940368,-81.030905,8,11,15,,,,,,,,,34,34,11.29
1757,2019-05-14,2019,26.940677,-81.047587,85,45,32,15,2,13,105,,,,,162,297,11.29
1758,2019-05-14,2019,26.948731,-81.049489,1,,145,,,,195,,,,,146,341,11.29
1759,2019-05-14,2019,26.960901,-81.079755,35,20,315,10,,,,,,,,370,380,11.29
1760,2019-05-14,2019,26.987545,-81.030281,32,,70,7,,,1,,,,,102,110,11.29
1761,2019-05-14,2019,27.113686,-80.845632,,,1,,,,115,,,,,1,116,11.29
1762,2019-06-06,2019,26.708362,-80.728228,250,0,13,0,0,0,0,0,,,,263,263,10.9
1763,2019-06-06,2019,26.703581,-80.765841,2,6,13,14,0,35,7,0,,,,21,77,10.9
1764,2019-06-06,2019,26.709557,-80.788786,45,0,430,95,1,145,86,9,,,,475,811,10.9
1765,2019-06-06,2019,26.717476,-80.816853,115,0,460,55,0,0,35,24,Open Water,Grasses,,575,689,10.9
1766,2019-06-06,2019,26.781014,-80.925592,15,15,330,160,0,115,95,0,Open Water,,,360,730,10.9
1767,2019-06-06,2019,26.857939,-80.956054,0,21,56,2,0,0,0,0,,,,77,79,10.9
1768,2019-06-06,2019,26.88917,-80.972465,5,0,52,1,0,2,0,0,Open Water,,,57,60,10.9
1769,2019-06-06,2019,26.891059,-80.980433,19,0,55,3,0,6,0,0,Open Water,,,74,83,10.9
1770,2019-06-06,2019,26.892686,-80.998782,11,6,41,8,0,9,1,0,Open Water,,,58,76,10.9
1771,2019-06-06,2019,26.93445,-81.048956,220,95,450,45,0,105,19,3,,,,765,937,10.9
1772,2019-06-06,2019,26.963986,-81.073773,2,110,540,15,0,0,0,0,Open Water,,,652,667,10.9
1773,2019-06-06,2019,26.969852,-81.084522,7,15,85,5,0,0,1,0,,,,107,113,10.9
1774,2019-12-19,2020,26.953396,-81.049269,105,1,29,3,2,17,0,0, , , ,135,157,12.98
1775,2019-12-19,2020,26.955523,-81.057084,16,0,24,21,0,0,0,0, , , ,40,61,12.98
1776,2019-12-19,2020,26.955834,-81.059051,70,245,145,30,0,20,0,0, , , ,460,510,12.98
1777,2019-12-19,2020,26.953596,-81.057073,9,0,53,0,0,0,0,0, , , ,62,62,12.98
1778,2019-12-19,2020,26.982839,-81.068806,70,0,45,0,0,0,0,0, , , ,115,115,12.98
1779,2019-12-19,2020,26.992053,-81.054371,15,70,16,0,0,20,2,0, , , ,101,123,12.98
1780,2019-12-19,2020,27.091307,-80.827459,7,85,0,5,0,0,4,0, , , ,92,101,12.98
1781,2019-12-19,2020,27.093429,-80.824776,7,90,0,4,0,0,6,0, , , ,97,107,12.98
1782,2020-02-03,2020,27.182215,-80.834393,6,57,2,0,0,0,0,0, , , ,65,65,12.91
1783,2020-02-03,2020,26.760283,-80.726363,24,16,16,2,1,7,0,0, , , ,56,66,12.91
1784,2020-02-03,2020,26.949352,-81.079591,125,0,22,0,3,7,0,0, , , ,147,157,12.91
1785,2020-02-26,2020,26.753538,-80.699992,175,185,15,0,0,25,0,0,Grasses,Broadleaf, ,375,400,12.75
1786,2020-02-26,2020,26.738052,-80.704592,0,130,0,0,0,0,0,0,Broadleaf, , ,130,130,12.75
1787,2020-02-26,2020,26.7567,-80.726366,115,375,630,75,0,125,0,0,Grasses, , ,1120,1320,12.75
1788,2020-02-26,2020,26.710667,-80.803382,240,175,275,65,5,0,1,0,Grasses,Woody,Broadleaf,690,761,12.75
1789,2020-02-26,2020,26.902596,-81.010883,7,85,5,0,0,45,0,0, , , ,97,142,12.75
1790,2020-02-26,2020,26.904697,-81.028752,117,30,0,8,1,0,1,0,Lily,Cattail, ,147,157,12.75
1791,2020-02-26,2020,26.905616,-81.033342,15,165,30,0,0,355,7,0,Lily,Cattail, ,210,572,12.75
1792,2020-02-26,2020,26.912644,-81.041798,0,75,6,0,0,0,0,0,Lily,Cattail, ,81,81,12.75
1793,2020-02-26,2020,26.949538,-81.052516,135,675,140,70,0,70,7,0, , , ,950,1097,12.75
1794,2020-02-26,2020,26.945956,-81.05959,20,135,85,0,1,30,12,0,Smartweed,Willow, ,240,283,12.75
1795,2020-02-26,2020,26.953028,-81.087889,32,91,20,0,1,25,0,0,grasses, , ,143,169,12.75
1796,2020-02-26,2020,26.972194,-81.087889,9,40,11,0,0,20,0,0,grasses, , ,60,80,12.75
1797,2020-02-26,2020,26.973972,-81.087667,14,65,95,0,0,0,0,0,grasses, , ,174,174,12.75
1798,2020-02-26,2020,26.98975,-81.064861,9,85,12,4,0,12,0,0,grasses, , ,106,122,12.75
1799,2020-02-26,2020,27.057222,-80.91325,45,5,4,2,0,35,0,0,grasses, , ,54,91,12.75
1800,2020-02-26,2020,27.092194,-80.825444,7,45,10,10,0,0,0,0,ow,cat, ,62,72,12.75
1801,2020-02-26,2020,27.168778,-80.852278,0,50,15,0,0,12,1,0,ow,airbaot trail, ,65,78,12.75
1802,2020-05-07,2020,26.727983,-80.746316,95,220,95,25,13,0,75,0,,,,410,523,11.25
1803,2020-05-07,2020,26.857668,-80.963264,32,15,85,7,3,5,16,0,,,,132,163,11.25
1804,2020-05-07,2020,26.969684,-81.083573,42,52,32,0,1,7,1,0,,,,126,135,11.25
1805,2020-05-07,2020,26.989505,-81.060535,72,35,19,0,0,0,46,6,,,,126,178,11.25
1806,2020-05-07,2020,27.11903,-80.84534,185,65,15,7,9,0,13,0,,,,265,294,11.25
1807,2021-01-21,2021,26.75123882,-80.72029039,,,,,,,,,,,,3200,3200,15.59
1808,2021-01-21,2021,26.74929783,-80.72112875,,,,,,,,,,,,1375,1375,15.59
1809,2021-01-21,2021,26.70320172,-80.79478771,,,,,,,,,,,,1150,1150,15.59
1810,2021-01-21,2021,26.76382493,-80.88686892,,,,,,,,,,,,67,67,15.59
1811,2021-01-21,2021,26.8197142,-80.95174022,,,,,,,,,,,,825,825,15.59
1812,2021-01-21,2021,26.93347247,-81.06219172,,,,,,,,,,,,531,531,15.59
1813,2021-01-21,2021,26.92964915,-81.06522949,,,,,,,,,,,,223,223,15.59
1814,2021-02-04,2021,26.74996,-80.724665,,,,,,,,,,,,215,215,15.37
1815,2021-02-04,2021,26.749798,-80.721666,,,,,,,,,,,,162,162,15.37
1816,2021-02-04,2021,26.754374,-80.731778,,,,,,,,,,,,62,62,15.37
1817,2021-02-04,2021,26.703388,-80.794915,,,,,,,,,,,,64,64,15.37
1818,2021-02-04,2021,26.785312,-80.938315,,,,,,,,,,,,315,315,15.37
1819,2021-02-04,2021,26.8544,-81.08631,,,,,,,,,,,,178,178,15.37
1820,2021-02-04,2021,26.865477,-81.093442,,,,,,,,,,,,92,92,15.37
1821,2021-02-04,2021,26.890336,-81.115596,,,,,,,,,,,,670,670,15.37
1822,2021-02-04,2021,26.894622,-81.113859,,,,,,,,,,,,227,227,15.37
1823,2021-02-04,2021,26.840488,-80.973351,,,,,,,,,,,,290,290,15.37
1824,2021-02-04,2021,26.947603,-81.060983,,,,,,,,,,,,78,78,15.37
1825,2021-02-04,2021,26.965481,-81.082777,,,,,,,,,,,,90,90,15.37
1826,2021-02-04,2021,26.975238,-81.085771,,,,,,,,,,,,88,88,15.37
1827,2021-02-18,2021,26.758869,-80.740949,1030,125,2450,300,,225,,,SMART?,,,3605,4130,15.51
1828,2021-02-18,2021,26.697239,-80.763554,650,,1300,200,,,,,SMART?,,,1950,2150,15.51
1829,2021-02-18,2021,26.752277,-80.885698,190,,380,10,,45,,,GRASS,,,570,625,15.51
1830,2021-02-18,2021,26.860721,-81.089921,,75,,,,,,,GRASS SALTBUSH,,,75,75,15.51
1831,2021-02-18,2021,26.940237,-81.063436,660,,1100,,,25,,,,,,1760,1785,15.51
1832,2021-02-18,2021,26.965927,-81.093248,35,,420,20,,25,,,TREATED,,,455,500,15.51
1833,2021-02-18,2021,27.103426,-80.880179,12,,88,45,,,,,SMART?,,,100,145,15.51
1834,2021-03-04,2021,26.752034,-80.732497,800,150,1300,300,10,700,,,smart,,,2250,3260,15.26
1835,2021-03-04,2021,26.76133,-80.736407,,325,,,,65,,,grass,smart,,325,390,15.26
1836,2021-03-04,2021,26.713937,-80.813723,700,135,820,275,4,60,,,grass,smart,,1655,1994,15.26
1837,2021-03-04,2021,26.748498,-80.886494,240,35,750,95,,,,,,,,1025,1120,15.26
1838,2021-03-04,2021,26.761215,-80.886312,65,,165,70,,,,,treated veg,,,230,300,15.26
1839,2021-03-04,2021,26.808566,-80.949622,240,40,275,130,,,,,willow,smart,,555,685,15.26
1840,2021-03-04,2021,26.836481,-80.96708,,375,,,,,,,willow,,,375,375,15.26
1841,2021-03-04,2021,26.843566,-80.973667,,575,,,,,,,grass,willow,,575,575,15.26
1842,2021-03-04,2021,26.954626,-81.06192,375,30,950,170,2,350,,,treated grass,,,1355,1877,15.26
1843,2021-03-04,2021,26.965801,-81.091071,220,,745,150,,75,1,,,,,965,1191,15.26
1844,2021-03-18,2021,26.755531,-80.741139,950,400,2400,550,25,575,,,"smart, ow, willow",,,3750,4900,14.92
1845,2021-03-18,2021,26.705907,-80.800785,275,25,400,125,,75,,,"grass,smart",,,700,900,14.92
1846,2021-03-18,2021,26.70385,-80.799649,65,35,115,15,,,,,"smart, other",,,215,230,14.92
1847,2021-03-18,2021,26.749886,-80.885566,165,,675,,,,,,"ow, smart",,,840,840,14.92
1848,2021-03-18,2021,26.835325,-80.976853,,275,,,,,,,tp,,,275,275,14.92
1849,2021-03-18,2021,26.920233,-81.073069,425,15,650,80,,300,,,"airboat, smart, will",,,1090,1470,14.92
1850,2021-04-01,2021,26.744149,-80.731593,520,250,1250,300,,150,,,"grass, willow",,,2020,2470,14.44
1851,2021-04-01,2021,26.708084,-80.79993,140,20,310,30,,25,,,"smart,cat",,,470,525,14.44
1853,2021-04-01,2021,26.761689,-80.910263,95,15,225,45,,,,,,,,335,380,14.44
1854,2021-04-01,2021,26.955329,-81.055888,19,,260,7,1,16,,,treated Luziola,,,279,303,14.44
1855,2021-04-01,2021,26.969101,-81.094556,8,,45,,,,,,,,,53,53,14.44
1856,2021-04-15,2021,26.741792,-80.713364,825,350,1600,400,15,375,,,,,,2775,3565,14.21
1857,2021-04-15,2021,26.701754,-80.791281,130,,425,175,,60,,,,,,555,790,14.21
1858,2021-04-15,2021,26.76174,-80.915882,170,25,375,60,,10,1,,,,,570,641,14.21
1859,2021-04-15,2021,26.786087,-80.938223,,115,,,,,,,,,,115,115,14.21
1860,2021-04-15,2021,26.862795,-81.007294,,,,,,,,,,,,0,0,14.21
1861,2021-04-15,2021,26.894874,-80.991079,32,15,22,12,,15,,,,,,69,96,14.21
1862,2021-04-15,2021,26.956137,-81.054377,3,,185,,,125,,,,,,188,313,14.21
1863,2021-04-15,2021,26.95044,-81.063287,320,130,375,60,,,,,,,,825,885,14.21
1864,2021-04-15,2021,26.967198,-81.091416,3,,85,,,,,,,,,88,88,14.21
1865,2021-04-15,2021,27.076607,-80.914351,75,,,,1,,,,,,,75,76,14.21
1866,2021-04-15,2021,27.129557,-80.869757,45,15,225,25,,,,,,,,285,310,14.21
1867,2021-04-29,2021,26.739538,-80.722282,340,15,1150,280,,100,,,"thalia, grasses",,,1505,1885,14.01
1868,2021-04-29,2021,26.745258,-80.731379,180,,350,35,,,,,"willow, herbaceous",,,530,565,14.01
1869,2021-04-29,2021,26.796529,-80.945489,35,2,12,,,25,,,,,,49,74,14.01
1870,2021-04-29,2021,26.853789,-81.013277,115,,,,,,,,"spike, tg",,,115,115,14.01
1871,2021-04-29,2021,27.077053,-80.916481,350,,2,2,,,,,"pont, spike",,,352,354,14.01
1872,2021-05-13,2021,26.753878,-80.723511,135,750,540,80,,50,,,,,,1425,1555,13.61
1873,2021-05-13,2021,26.85597,-81.055673,225,275,40,33,13,,95,3,,,,540,684,13.61
